(Num),O,E,T,Gb,(   nome   ),Gl,( V),( A),( Pg),( Qg),( Qn),( Qm),(Bc  ),( Pl),( Ql),( Sh),Are,(Vf),-6
1848, ,L,0, N,NAVIRA-MS013,5,1014,-61,0,     ,     ,     ,      ,22.7,12.4,     ,26,1000,2
1849, ,L,0, L,MIMOSO-MS034,5,1000,-35,0,     ,     ,     ,      ,5.6,0.3,     ,26,1000,1
1850, ,L,0, I,BONITO-MS069,16,989,-47,0,     ,     ,     ,      ,6.5,0.2,     ,26,1000,1
1851, ,L,0, N,PTPORA-MS013,5,1000,-43,0,     ,     ,     ,      ,17.5,4.6,     ,26,1000,1
1852, ,L,0, L,SGABRI-MS034,5,973,-35,0,     ,     ,     ,      ,7.3,0.4,     ,26,1000,1
1853, ,L,0, G,SELVIR-MS138,5,971,-30,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1854, ,L,0, G,ATABOA-MS138,5,956,-29,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1855, ,L,0, G,PARANA-MS138,5,948,-27,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1856, ,L,0, G,CASSIL-MS138,5,959,-22,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1857, ,L,0, G,CHAPAD-MS138,5,1021,-16,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1858, ,L,0, G,CRICA--MS138,5,1021,-16,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1859, ,L,0, G,PARAISPCH138,5,1035,-16,0,0,     ,     ,      ,0,     ,     ,126,1000,1
1860, ,L,1, L,CRICA--MS034,5,1020,-17,0,9.429,0,0,      ,9.7,2,     ,26,1014,1
1861, ,L,0, N,SIDROL-MS013,5,1015,-39,0,     ,     ,     ,      ,8,3.6,     ,26,1000,1
1862, ,L,0, L,SIDROL-MS034,5,1000,-37,0,     ,     ,     ,      ,5.5,0.3,     ,26,1000,1
1863, ,L,1, G,BURIT1PCH138,5,1045,-13,0,-0.645,-8.6,8.6,      ,0,     ,     ,126,1000,1
1864, ,L,0, G,SDOMIN-MS138,5,1025,-25,0,     ,     ,     ,      ,0,     ,     ,20,1000,1
1865, ,L,1, G,RVELHOPCH138,5,1020,-14,0,-49,-6.4,10,      ,0,     ,     ,126,1000,1
1866, ,L,1, N,SDOMINUHE000,5,1035,-20,0,-5.87,-22,22,      ,0,     ,     ,20,1000,1
1867, ,L,1, G,ASUCURPCH138,5,1045,-15,0,7.074,-7.2,7.2,      ,0,     ,     ,126,1000,1
1869, ,L,1, N,ANGELIBIO013,5,1040,-21,0,18.71,-72,72,      ,32,15.5,     ,199,1000,1
1870, ,L,1, G,PTOPEDPCH138,5,1045,-12,0,-7.58,-10,16,      ,0,     ,     ,126,1000,1
1871, ,L,1, G,PLANALPCH138,5,1045,-15,0,68.14,-9,9,      ,0,     ,     ,126,1000,1
1872, ,L,0, G,SFERNA-MS138,5,1028,-34,0,     ,     ,     ,      ,0,     ,     ,126,1000,1
1873, ,L,1, N,CAARAPO--2GR,5,1049,-26,0,20.24,-57,57,      ,33,16,     ,126,1000,1
1874, ,L,1, N,VALEGUTE-3GR,5,1025,-24,0,10.33,-53.9,53.9,      ,28.7,14,     ,126,1000,1
1875, ,L,1, N,SFERNAND-1GR,5,1035,-32,0,16.58,-62.4,73.5,      ,20,9.7,     ,126,1000,1
1876, ,L,0, G,MVERDE-MS138,5,1026,-35,0,     ,     ,     ,      ,0,     ,     ,126,1000,1
1878, ,L,0, G,LDCRBR-MS138,5,1035,-32,0,     ,     ,     ,      ,0,     ,     ,126,1000,1
1879, ,L,1, N,MVERDEBIO013,5,1035,-32,0,5.433,-12.5,15,      ,4.5,2.2,     ,126,1000,1
1880, ,L,0, G,PTPORA-MS138,5,992,-39,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1881, ,L,0, G,CCCORR-MS138,5,999,-43,0,     ,     ,     ,      ,12,5.1,     ,26,1000,1
1882, ,L,0, G,RBRILH-MS138,5,1026,-33,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1883, ,L,0, G,COXIM--MS138,5,972,-36,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1884, ,L,0, G,AMAMBA-MS138,5,998,-39,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1886, ,L,0, G,CAARAP-MS138,5,1005,-37,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1887, ,L,0, G,CRUZAL-MS138,5,1017,-34,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1888, ,L,1, N,LDCBRILH-2GR,5,1045,-27,0,21.77,-59.1,67.5,      ,30,14.5,     ,126,1000,1
1889, ,L,0, F,IMBIRUCER230,5,1015,-36,0,     ,     ,     ,      ,0,     ,     ,67,1000,1
1890, ,L,0, G,CGIMBI-MS138,5,1025,-38,0,     ,     ,     ,      ,7.3,3.1,     ,26,1000,1
1891, ,L,0, G,CGINDU-MS138,5,1002,-38,0,     ,     ,     ,      ,9.6,4.1,     ,26,1000,1
1892, ,L,0, G,CGJABR-MS138,5,995,-38,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1893, ,L,0, G,RVERDE-MS138,5,978,-35,0,     ,     ,     ,      ,0,     ,     ,26,1000,1
1894, ,L,0, G,UCAARA-MS138,5,1041,-30,0,     ,     ,     ,      ,0,     ,     ,126,1000,1
1895, ,L,0, G,PMURTI-MS138,5,1002,-37,0,     ,     ,     ,      ,2.3,0.7,     ,26,1000,1
1896, ,L,0, G,ACARAC-MS138,5,1010,-37,0,     ,     ,     ,      ,5.6,-0.8,     ,26,1000,1
1897, ,L,1, L,PALTA-PCH034,5,1000,-33,0,-0.443,0,0,      ,0,     ,     ,126,1000,1
1902, ,L,0, I,CARDOS-SP069,5,1005,-46,0,     ,     ,     ,      ,0,     ,     ,6,1030,1
1903, ,L,0, G,3LA-1Y-SP138,5,982,-27,0,     ,     ,     ,      ,0,     ,     ,6,1051,1
1904, ,L,0, G,CARDOS-SP138,5,980,-46,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1905, ,L,0, G,ANC-1Y-SP138,5,996,-27,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1907, ,L,0, G,CAS-1Y-SP138,5,994,-27,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1912, ,L,0, G,ELDOR--SP138,5,978,-28,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1914, ,L,0, G,SEL-1Y-SP138,5,972,-30,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1916, ,L,0, I,CAR-1Y-SP069,5,1020,-45,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
1923, ,L,0, G,BOR-1Y-SP138,5,993,-48,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1924, ,L,0, I,ACA-1Y-SP069,5,1014,-45,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
1927, ,L,0, I,VOTUP--SP069,5,1014,-45,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
1928, ,L,0, I,JALES--SP069,5,1039,-47,0,     ,     ,     ,      ,0,     ,     ,6,1030,1
1929, ,L,0, I,REGIST-SP069,5,1018,-82,0,     ,     ,     ,      ,0,     ,     ,6,1030,1
1930, ,L,0, I,ITARAR-SP069,5,1010,-73,0,     ,     ,     ,      ,0,     ,     ,6,1030,1
1935, ,L,0, I,ITARA2-SP069,5,1009,-73,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1938, ,L,0, G,SEL-2Y-SP138,5,971,-30,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1940, ,L,0, G,3LA-2Y-SP138,5,975,-28,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1944, ,L,0, G,CAS-2Y-SP138,5,994,-27,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1945, ,L,0, G,ANC-2Y-SP138,5,997,-27,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1952, ,L,0, I,DRACEN-SP069,5,999,-37,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1957, ,L,0, G,JAG-1Y-SP138,5,1007,-81,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1967, ,L,0, G,TAU3-Y-SP138,5,1007,-78,0,     ,     ,     ,      ,0,     ,     ,30,1000,1
1968, ,L,0, G,JAG--Y-SP138,5,982,-80,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1987, ,L,0, G,FERRAR-SP138,5,1007,-75,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
1991, ,L,0, G,COCAL2-SP138,5,1004,-37,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
2018, ,L,0, G,UBATU1-SP138,5,1003,-85,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
2031, ,L,1, V,OURIN-UHE0  ,5,1010,-51,0,2.22,-15.6,14.4,      ,0,     ,     ,71,1000,1
2034, ,L,0, G,ZANC-Y-SP138,5,1015,-77,0,     ,     ,     ,      ,8.4,4.3,     ,42,1000,1
2035, ,L,0, F,CERQU3-SP230,5,1006,-74,0,     ,     ,     ,      ,0,     ,     ,21,1000,2
2037, ,L,0, G,CERQU3-SP138,5,1028,-76,0,     ,     ,     ,      ,0,     ,     ,21,1000,2
2038, ,L,0, G,S.LUIZ-SP138,5,1014,-75,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
2039, ,L,0, G,BALDIN-SP138,5,992,-75,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
2040, ,L,0, H,BOTUCA-SP088,5,1015,-70,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
2046, ,L,0, H,OUR-1Y-SP088,5,1005,-56,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
2048, ,L,0, H,PALM-Y-SP088,5,993,-51,0,     ,     ,     ,      ,0,     ,     ,6,1000,1
2050, ,L,1, R,BUGRESPCH006,5,1006,-70,0,-0.459,-4.7,8.3,      ,0.3,0.1,     ,32,1000,2
2051, ,L,1, N,CANASTPCH013,5,1031,-71,0,31.1,-9,16,      ,0,     ,     ,23,1000,2
2053, ,L,0, I,SJERO--RS069,5,1013,-70,0,     ,     ,     ,      ,3.9,1.6,     ,24,1000,2
2055, ,L,0, G,SAPATR-RS138,5,1020,-71,0,     ,     ,     ,      ,3.1,1.3,     ,24,1000,2
2056, ,L,0, G,POSORI-RS138,5,1019,-68,0,     ,     ,     ,      ,2.6,0.7,     ,24,1000,2
2058, ,L,0, I,BUGRES-RS069,5,1003,-71,0,     ,     ,     ,      ,0,     ,     ,32,1000,2
2059, ,L,0, G,POSORITAP138,5,1020,-67,0,     ,     ,     ,      ,0,     ,     ,24,1000,2
2060, ,L,0, U,CANA-B-RS000,6,963,-73,0,     ,     ,     ,      ,0,     ,     ,23,1000,2
2061, ,L,0, G,CRUZAL-RS138,5,997,-62,0,     ,     ,     ,      ,0,     ,     ,32,1000,2
2062, ,L,0, U,CANA-A-RS000,6,1002,-71,0,     ,     ,     ,      ,0,     ,     ,23,1000,2
2063, ,L,0, I,CANAST-RS069,5,1003,-71,0,     ,     ,     ,      ,0,     ,     ,32,1000,2
2064, ,L,0, G,CANAST-RS138,5,1027,-72,0,     ,     ,     ,      ,0,     ,     ,23,1000,2
2065, ,L,0, G,CANAS2-RS138,5,1026,-72,0,     ,     ,     ,      ,9.4,3.5,     ,32,1000,2
2067, ,L,0, I,CACHOE-RS069,5,1022,-71,0,     ,     ,     ,      ,0,     ,     ,31,1000,2
2068, ,L,0, G,CACHOE-RS138,5,1020,-69,0,     ,     ,     ,      ,27.5,7.4,     ,32,1000,2
2069, ,L,0, G,EREXIM-RS138,5,1002,-53,0,     ,     ,     ,      ,36.7,11.9,     ,32,1000,2
2070, ,L,0, G,PELOT1-RS138,5,1004,-68,0,     ,     ,     ,      ,14.7,4.6,     ,24,1000,2
2071, ,L,0, G,PELOT2-RS138,5,1006,-68,0,     ,     ,     ,      ,46.8,15.8,     ,24,1000,2
2072, ,L,0, G,JAGUAR-RS138,5,1016,-69,0,     ,     ,     ,      ,5.7,1.2,     ,24,1000,2
2073, ,L,0, G,ARROGR-RS138,5,1018,-69,0,     ,     ,     ,      ,4.5,0.8,     ,24,1000,2
2074, ,L,0, G,PELOT4-RS138,5,1009,-68,0,     ,     ,     ,      ,9.1,5,     ,24,1000,2
2076, ,L,0, G,PORTAO-RS138,5,1024,-69,0,     ,     ,     ,      ,14.3,5.5,     ,31,1000,2
2077, ,L,0, I,PPETRO-RS069,5,1036,-68,0,     ,     ,     ,      ,0,     ,     ,31,1000,2
2078, ,L,0, F,MISSOE-RS230,5,1033,-53,0,     ,     ,     ,      ,0,     ,     ,20,1000,2
2079, ,L,0, I,MISSOE-RS069,5,1008,-51,0,     ,     ,     ,      ,13.7,4.6,     ,32,1000,2
2081, ,L,0, I,LAJEA2-RS069,5,1020,-70,0,     ,     ,     ,      ,104.9,42.3,     ,31,1000,2
2082, ,L,0, F,CIAGRA-RS230,5,1029,-66,0,     ,     ,     ,      ,18,7.6,     ,32,1000,2
2083, ,L,0, N,LAJEA2-RS013,5,1020,-73,0,     ,     ,     ,      ,27.9,6.3,     ,31,1000,2
2084, ,L,0, G,PEPSI--RS138,5,1030,-68,0,     ,     ,     ,      ,4.4,1.8,     ,31,1000,2
2087, ,L,0, I,SMARI3-RS069,5,1025,-62,0,     ,     ,     ,      ,98.6,40.1,     ,31,1000,2
2088, ,L,0, I,SCRUZ1-RS069,5,1020,-68,0,     ,     ,     ,      ,93.1,24.8,     ,31,1000,2
2089, ,L,0, N,SCHARL-RS013,5,1035,-69,0,     ,     ,     ,      ,0,     ,     ,23,1000,2
2090, ,L,0, G,SCHARL-RS138,5,1035,-68,0,     ,     ,     ,      ,24.8,10.4,     ,31,1000,2
2091, ,L,0, I,SCHARL-RS069,5,1040,-69,0,     ,     ,     ,      ,2.8,1.2,     ,31,1000,2
2092, ,L,0, G,PAROBE-RS138,5,1032,-70,0,     ,     ,     ,      ,32,8.1,     ,32,1000,2
2093, ,L,0, U,SCHARL-RS000,6,1035,-69,0,     ,     ,     ,      ,0,     ,     ,23,1000,2
2094, ,L,0, G,TAQUAR-RS138,5,1034,-70,0,     ,     ,     ,      ,28.6,10.3,     ,32,1000,2
2095, ,L,0, P,PFUNDO-RS023,5,1005,-53,0,     ,     ,     ,      ,13.7,4.6,     ,32,1000,2
2096, ,L,0, F,VIPAL--RS230,5,1020,-59,0,     ,     ,     ,      ,12,5.1,     ,66,1000,2
2098, ,L,0, G,SAPUCATAP138,5,1018,-69,0,     ,     ,     ,      ,0,     ,     ,31,1000,2
2099, ,L,0, G,ZOOLOG-RS138,5,1029,-68,0,     ,     ,     ,      ,33.3,11.4,     ,31,1000,2
2100, ,L,0, G,BVIST-BIO138,5,969,-74,0,     ,     ,     ,      ,30.3,14,     ,7,1000,1
2101, ,L,0, I,GAVIA-BIO069,5,995,-72,0,0,     ,     ,      ,8.3,5.4,     ,7,1000,1
2102, ,L,0, I,AMERI-BIO069,5,1023,-77,0,0,     ,     ,      ,0,     ,     ,7,1000,1
2103, ,L,0, G,PINHA-BIO138,5,987,-82,0,0,     ,     ,      ,0,     ,     ,7,1000,1
2104, ,L,0, I,SOUZA-BIO069,5,1041,-81,0,0,     ,     ,      ,4.6,2.1,     ,7,1000,1
2105, ,L,0, I,DOURA-BIO069,5,981,-74,0,0,     ,     ,      ,2.1,1.2,     ,7,1000,1
2106, ,L,0, G,AMER.B-SP138,5,985,-70,0,     ,     ,     ,      ,11,6.6,     ,7,1000,1
2107, ,L,0, G,AR+CT-BIO138,5,982,-69,0,     ,     ,     ,      ,46.3,24.8,     ,7,1000,1
2108, ,L,0, G,TARUMA-SP138,5,928,-54,0,     ,     ,     ,      ,21.1,8.8,     ,7,1000,1
2110, ,L,0, G,BBO+US-SP138,5,1010,-71,0,     ,     ,     ,      ,14.2,6.6,     ,7,1000,1
2111, ,L,0, I,BESPER-SP069,5,969,-73,0,     ,     ,     ,      ,9.7,5,     ,7,1000,1
2112, ,L,0, I,BOCAIN-SP069,5,1003,-74,0,     ,     ,     ,      ,4.1,2.3,     ,7,1000,1
2113, ,L,0, G,BNOVA-BIO138,5,997,-73,0,0,     ,     ,      ,13,7.3,     ,7,1000,1
2114, ,L,0, I,CANAVI-SP069,5,1016,-74,0,     ,     ,     ,      ,9.3,4.5,     ,7,1000,1
2115, ,L,0, G,CITROS-SP138,5,971,-70,0,     ,     ,     ,      ,19.8,8.1,     ,7,1000,1
2116, ,L,0, I,C.RICO-SP069,5,985,-72,0,     ,     ,     ,      ,9.2,4.9,     ,7,1000,1
2117, ,L,0, G,DOBRAD-SP138,5,993,-69,0,     ,     ,     ,      ,10,3.3,     ,7,1000,1
2118, ,L,0, G,JA+YAJ-SP138,5,980,-72,0,     ,     ,     ,      ,17.9,5.5,     ,7,1000,1
2119, ,L,0, G,FERSAL-SP138,5,993,-71,0,     ,     ,     ,      ,6.5,3.7,     ,7,1000,1
2120, ,L,0, G,GP+YFS-SP138,5,983,-70,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
2121, ,L,0, G,VOLKS1-SP138,5,975,-74,0,     ,     ,     ,      ,2.4,0.3,     ,7,1000,1
2122, ,L,0, G,ES+YCC-SP138,5,1024,-79,0,     ,     ,     ,      ,36.9,11.7,     ,7,1000,1
2123, ,L,0, I,IG.TIE-SP069,5,1003,-72,0,     ,     ,     ,      ,2.1,1.5,     ,7,1000,1
2124, ,L,0, G,JABOTI-SP138,5,996,-70,0,     ,     ,     ,      ,14.8,6.1,     ,7,1000,1
2125, ,L,0, G,JA+ANT-SP138,5,982,-72,0,     ,     ,     ,      ,52.4,23.3,     ,7,1000,1
2126, ,L,0, I,JA+LAM-SP069,5,1039,-74,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
2127, ,L,0, G,PRADOS-SP138,5,981,-82,0,     ,     ,     ,      ,22.3,7.7,     ,7,1000,1
2128, ,L,0, G,LA+ESP-SP138,5,998,-70,0,     ,     ,     ,      ,13,3.7,     ,7,1000,1
2129, ,L,0, I,LA+TQT-SP069,5,1008,-71,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
2130, ,L,0, G,PIRANG-SP138,5,991,-69,0,     ,     ,     ,      ,11.4,5.5,     ,7,1000,1
2131, ,L,0, I,PIRANG-SP069,5,1016,-72,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
2132, ,L,0, G,PA+LUP-SP138,5,986,-68,0,     ,     ,     ,      ,18.6,8.1,     ,7,1000,1
2133, ,L,0, G,PA+TEC-SP138,5,965,-74,0,     ,     ,     ,      ,40.3,17.5,     ,7,1000,1
2134, ,L,0, G,TIEREP-SP138,5,1054,-79,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
2135, ,L,0, G,PROGRE-SP138,5,969,-70,0,     ,     ,     ,      ,48.7,26.2,     ,7,1000,1
2136, ,L,0, G,RINCAO-SP138,5,993,-71,0,     ,     ,     ,      ,10.8,7,     ,7,1000,1
2137, ,L,0, G,YSM+SDBIO138,5,1009,-70,0,0,     ,     ,      ,0,     ,     ,7,1000,1
2138, ,L,0, I,S.DELI-SP069,5,959,-74,0,     ,     ,     ,      ,15.3,7,     ,7,1000,1
2139, ,L,0, G,COLONI-SP138,5,1020,-79,0,     ,     ,     ,      ,43.6,13.6,     ,7,1000,1
2140, ,L,0, G,TVA+AT-SP138,5,995,-70,0,     ,     ,     ,      ,7.2,3.3,     ,7,1000,1
2141, ,L,0, G,TRI-1Y-SP138,5,941,-40,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
2142, ,L,0, G,UIRAPU-SP138,5,983,-69,0,     ,     ,     ,      ,30.5,9.6,     ,7,1000,1
2143, ,L,0, G,TROPIC-SP138,5,974,-46,0,     ,     ,     ,      ,17.1,7.8,     ,7,1000,1
2145, ,L,0, G,CILLOS-SP138,5,1024,-79,0,     ,     ,     ,      ,16,5.3,     ,7,1000,1
2146, ,L,0, G,AGUDOS-SP138,5,936,-60,0,     ,     ,     ,      ,9.4,6.5,     ,7,1000,1
2147, ,L,0, G,BAUR---SP138,5,964,-59,0,     ,     ,     ,      ,54.5,24.5,     ,7,1000,1
2148, ,L,0, I,BAURU--SP069,5,1005,-59,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
2149, ,L,0, G,ESTORI-SP138,5,940,-60,0,     ,     ,     ,      ,34.8,12.4,     ,7,1000,1
2150, ,L,0, G,BOTUC-BIO138,5,1023,-71,0,     ,     ,     ,      ,33.2,12.2,     ,7,1000,1
2151, ,L,0, I,CA+REG-SP069,5,906,-53,0,     ,     ,     ,      ,8,4.4,     ,7,1000,1
2152, ,L,0, I,CAMBAR-SP069,5,973,-51,0,     ,     ,     ,      ,1.5,0.9,     ,7,1000,1
2153, ,L,0, G,DUARTI-SP138,5,926,-59,0,     ,     ,     ,      ,14.4,4.8,     ,7,1000,1
2154, ,L,0, G,DTX+EU-SP138,5,1013,-71,0,     ,     ,     ,      ,26.9,14.2,     ,7,1000,1
2155, ,L,0, I,GETULI-SP069,5,975,-51,0,     ,     ,     ,      ,4,1.5,     ,7,1000,1
2156, ,L,0, G,IPAPER-SP138,5,991,-73,0,     ,     ,     ,      ,29.2,13,     ,7,1000,1
2157, ,L,0, I,GUARAN-SP069,5,887,-53,0,     ,     ,     ,      ,2.8,1.6,     ,7,1000,1
2158, ,L,0, I,MONTEA-SP069,5,998,-73,0,     ,     ,     ,      ,3.6,0.2,     ,7,1000,1
2159, ,L,0, G,HIPODR-SP138,5,941,-60,0,     ,     ,     ,      ,49.6,22.2,     ,7,1000,1
2160, ,L,0, G,ITAMBE-SP138,5,917,-56,0,     ,     ,     ,      ,37.6,12.4,     ,7,1000,1
2161, ,L,0, G,LENCOI-SP138,5,891,-63,0,     ,     ,     ,      ,15.2,7.1,     ,7,1000,1
2162, ,L,0, G,LI+YBT-SP138,5,970,-47,0,     ,     ,     ,      ,12.9,5.7,     ,7,1000,1
2163, ,L,0, I,LINS---SP069,5,1042,-50,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
2164, ,L,0, G,YB+YMA-SP138,5,1024,-80,0,     ,     ,     ,      ,9,3.9,     ,7,1000,1
2165, ,L,0, I,MACAT-BIO069,5,994,-72,0,0,     ,     ,      ,3.9,1.9,     ,7,1000,1
2166, ,L,0, G,MA+P+YBIO138,5,923,-55,0,0,     ,     ,      ,65.3,32,     ,7,1000,1
2167, ,L,0, I,P.ALVE-SP069,5,855,-54,0,     ,     ,     ,      ,3,2.1,     ,7,1000,1
2168, ,L,0, I,PEDERN-SP069,5,1024,-75,0,     ,     ,     ,      ,1.2,0.8,     ,7,1000,1
2169, ,L,0, I,PIRAJU-SP069,5,863,-54,0,     ,     ,     ,      ,6.7,3,     ,7,1000,1
2170, ,L,0, G,AIRLIQ-SP138,5,1055,-79,0,     ,     ,     ,      ,11.7,5.2,     ,7,1000,1
2171, ,L,0, G,PROMIS-SP138,5,975,-45,0,     ,     ,     ,      ,15.1,5.7,     ,7,1000,1
2172, ,L,0, G,S.MANU-SP138,5,1029,-69,0,     ,     ,     ,      ,13.9,6.7,     ,7,1000,1
2173, ,L,0, G,VETROT-SP138,5,1020,-79,0,     ,     ,     ,      ,6.8,3,     ,7,1000,1
2174, ,L,0, G,TR.BRA-SP138,5,947,-59,0,     ,     ,     ,      ,14.4,8.2,     ,7,1000,1
2175, ,L,0, I,T.LENC-SP069,5,999,-72,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
2177, ,L,0, G,VITORI-SP138,5,909,-58,0,     ,     ,     ,      ,19.6,12.4,     ,7,1000,1
2178, ,L,0, G,ZILLO--SP138,5,1042,-66,0,     ,     ,     ,      ,2.9,1.1,     ,7,1000,1
2179, ,L,0, G,BARREI-SP138,5,976,-83,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
2180, ,L,0, G,FOR+HO-SP138,5,1021,-79,0,     ,     ,     ,      ,17.4,7.7,     ,7,1000,1
2181, ,L,0, G,FAZVEL-SP138,5,1021,-79,0,     ,     ,     ,      ,19.1,6.5,     ,7,1000,1
2182, ,L,0, G,QAMPAR-SP138,5,1018,-82,0,     ,     ,     ,      ,12.9,4.2,     ,7,1000,1
2183, ,L,0, G,BANDEI-SP138,5,1013,-80,0,     ,     ,     ,      ,25,14.1,     ,7,1000,1
2184, ,L,0, G,BGE+MD-SP138,5,1062,-79,0,     ,     ,     ,      ,49.3,19.5,     ,7,1000,1
2185, ,L,0, G,BAR+RO-SP138,5,1039,-77,0,     ,     ,     ,      ,19.7,3.5,     ,7,1000,1
2186, ,L,0, I,B.RIO--SP069,5,997,-78,0,     ,     ,     ,      ,9.4,1.7,     ,7,1000,1
2187, ,L,0, G,BVI+BC-SP138,5,1025,-80,0,     ,     ,     ,      ,33.7,10,     ,7,1000,1
2188, ,L,0, G,CAMPI--SP138,5,1040,-79,0,     ,     ,     ,      ,68.8,8.2,     ,7,1000,1
2189, ,L,0, G,C.VERD-SP138,5,1021,-79,0,     ,     ,     ,      ,33.2,13.7,     ,7,1000,1
2190, ,L,0, G,CAPIV-BIO138,5,1018,-79,0,     ,     ,     ,      ,34.9,13.3,     ,7,1000,1
2191, ,L,0, G,CARIOB-SP138,5,1024,-78,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
2192, ,L,0, I,CARIOB-SP069,5,1027,-78,0,     ,     ,     ,      ,0,     ,     ,7,1000,1
2193, ,L,0, G,CATERP-SP138,5,1015,-76,0,     ,     ,     ,      ,9.6,3,     ,7,1000,1
2194, ,L,0, G,CHAPAD-SP138,5,1025,-80,0,     ,     ,     ,      ,16.7,4.3,     ,7,1000,1
2195, ,L,0, G,CHARQU-SP138,5,1019,-75,0,     ,     ,     ,      ,4.3,1.8,     ,7,1000,1
2196, ,L,0, G,C.JARD-SP138,5,1027,-80,0,     ,     ,     ,      ,26.6,8.6,     ,7,1000,1
2197, ,L,0, G,COBRAS-SP138,5,1025,-79,0,     ,     ,     ,      ,0.2,0.1,     ,7,1000,1
2198, ,L,0, G,CO+YE-BIO138,5,1019,-78,0,0,     ,     ,      ,17.7,10,     ,7,1000,1
2199, ,L,0, G,CPINTO-SP138,5,1019,-75,0,     ,     ,     ,      ,15.5,5.7,     ,7,1000,1
2200, ,L,0, G,CRUZEI-SP138,5,1026,-78,0,     ,     ,     ,      ,20.6,5.2,     ,7,1000,1
2201, ,L,0, G,BELGOM-SP138,5,1014,-76,0,     ,     ,     ,      ,105.4,41.7,     ,7,1000,1
2202, ,L,0, G,ELETRO-SP138,5,1019,-79,0,     ,     ,     ,      ,38.1,9.8,     ,7,1000,1
2203, ,L,0, G,FI+FID-SP138,5,1024,-79,0,     ,     ,     ,      ,4.5,1.2,     ,7,1000,1
2204, ,L,0, I,FIGUEI-SP069,5,1040,-82,0,     ,     ,     ,      ,9.6,2.8,     ,7,1000,1
2205, ,L,0, G,GEVISA-SP138,5,1027,-80,0,     ,     ,     ,      ,5.2,0.6,     ,7,1000,1
2206, ,L,0, G,N.VENE-SP138,5,1017,-79,0,     ,     ,     ,      ,18.6,6.6,     ,7,1000,1
2207, ,L,0, G,YG+YWH-SP138,5,1021,-79,0,     ,     ,     ,      ,39.1,11.1,     ,7,1000,1
2208, ,L,0, G,IPE----SP138,5,1019,-79,0,     ,     ,     ,      ,30.1,9.4,     ,7,1000,1
2209, ,L,0, G,VOTORA-SP138,5,1017,-76,0,     ,     ,     ,      ,14.2,5.3,     ,7,1000,1
2210, ,L,0, G,PIREL2-SP138,5,1020,-79,0,     ,     ,     ,      ,8.8,3.9,     ,7,1000,1
2211, ,L,0, I,ITATIB-SP069,5,1020,-82,0,     ,     ,     ,      ,8.7,2.5,     ,7,1000,1
2212, ,L,0, G,JARDIM-SP138,5,1025,-78,0,     ,     ,     ,      ,33.5,12.6,     ,7,1000,1
